tournamentName,slotNumber,locationName,categoryName,performerName,performerNumber,clubName,performanceName,judgeDevice,judgeName,criteriaName
Test SM Single,11,F8,single-men-open-speed-tripleUnder,AthleteY,36,ClubEUR6,single-men-open-speed-tripleUnder-AthleteY,J24,Judge24,tripleUnders
Test SM Single,12,F1,single-ü15-beginner-compulsory-compulsory,AthleteA,1,Club1,single-ü15-beginner-compulsory-compulsory-AthleteA,J1,Judge1,beginner
Test SM Single,12,F1,single-ü15-beginner-compulsory-compulsory,AthleteA,1,Club1,single-ü15-beginner-compulsory-compulsory-AthleteA,J2,Judge2,beginner
Test SM Single,12,F1,single-ü15-beginner-compulsory-compulsory,AthleteA,1,Club1,single-ü15-beginner-compulsory-compulsory-AthleteA,J3,Judge3,beginner
Test SM Single,12,F2,single-ü15-beginner-compulsory-compulsory,AthleteB,2,Club2,single-ü15-beginner-compulsory-compulsory-AthleteB,J4,Judge4,beginner
Test SM Single,12,F2,single-ü15-beginner-compulsory-compulsory,AthleteB,2,Club2,single-ü15-beginner-compulsory-compulsory-AthleteB,J5,Judge5,beginner
Test SM Single,12,F2,single-ü15-beginner-compulsory-compulsory,AthleteB,2,Club2,single-ü15-beginner-compulsory-compulsory-AthleteB,J6,Judge6,beginner
Test SM Single,12,F3,single-ü15-beginner-compulsory-compulsory,AthleteC,3,Club3,single-ü15-beginner-compulsory-compulsory-AthleteC,J7,Judge7,beginner
Test SM Single,12,F3,single-ü15-beginner-compulsory-compulsory,AthleteC,3,Club3,single-ü15-beginner-compulsory-compulsory-AthleteC,J8,Judge8,beginner
Test SM Single,12,F3,single-ü15-beginner-compulsory-compulsory,AthleteC,3,Club3,single-ü15-beginner-compulsory-compulsory-AthleteC,J9,Judge9,beginner
Test SM Single,12,F4,single-ü15-beginner-compulsory-compulsory,AthleteD,4,Club4,single-ü15-beginner-compulsory-compulsory-AthleteD,J10,Judge10,beginner
Test SM Single,12,F4,single-ü15-beginner-compulsory-compulsory,AthleteD,4,Club4,single-ü15-beginner-compulsory-compulsory-AthleteD,J11,Judge11,beginner
Test SM Single,12,F4,single-ü15-beginner-compulsory-compulsory,AthleteD,4,Club4,single-ü15-beginner-compulsory-compulsory-AthleteD,J12,Judge12,beginner
Test SM Single,12,F5,single-ü15-beginner-compulsory-compulsory,AthleteE,5,Club5,single-ü15-beginner-compulsory-compulsory-AthleteE,J13,Judge13,beginner
Test SM Single,12,F5,single-ü15-beginner-compulsory-compulsory,AthleteE,5,Club5,single-ü15-beginner-compulsory-compulsory-AthleteE,J14,Judge14,beginner
Test SM Single,12,F5,single-ü15-beginner-compulsory-compulsory,AthleteE,5,Club5,single-ü15-beginner-compulsory-compulsory-AthleteE,J15,Judge15,beginner
Test SM Single,13,F6,single-ü15-intermediate-compulsory-compulsory,AthleteG,11,Club1,single-ü15-intermediate-compulsory-compulsory-AthleteG,J16,Judge16,intermediate
Test SM Single,13,F6,single-ü15-intermediate-compulsory-compulsory,AthleteG,11,Club1,single-ü15-intermediate-compulsory-compulsory-AthleteG,J17,Judge17,intermediate
Test SM Single,13,F6,single-ü15-intermediate-compulsory-compulsory,AthleteG,11,Club1,single-ü15-intermediate-compulsory-compulsory-AthleteG,J18,Judge18,intermediate
Test SM Single,13,F7,single-ü15-intermediate-compulsory-compulsory,AthleteH,12,Club2,single-ü15-intermediate-compulsory-compulsory-AthleteH,J19,Judge19,intermediate
Test SM Single,13,F7,single-ü15-intermediate-compulsory-compulsory,AthleteH,12,Club2,single-ü15-intermediate-compulsory-compulsory-AthleteH,J20,Judge20,intermediate
Test SM Single,13,F7,single-ü15-intermediate-compulsory-compulsory,AthleteH,12,Club2,single-ü15-intermediate-compulsory-compulsory-AthleteH,J21,Judge21,intermediate
Test SM Single,13,F8,single-ü15-intermediate-compulsory-compulsory,AthleteI,13,Club3,single-ü15-intermediate-compulsory-compulsory-AthleteI,J22,Judge22,intermediate
Test SM Single,13,F8,single-ü15-intermediate-compulsory-compulsory,AthleteI,13,Club3,single-ü15-intermediate-compulsory-compulsory-AthleteI,J23,Judge23,intermediate
Test SM Single,13,F8,single-ü15-intermediate-compulsory-compulsory,AthleteI,13,Club3,single-ü15-intermediate-compulsory-compulsory-AthleteI,J24,Judge24,intermediate
Test SM Single,13,F1,single-ü15-intermediate-compulsory-compulsory,AthleteJ,14,Club4,single-ü15-intermediate-compulsory-compulsory-AthleteJ,J1,Judge1,intermediate
Test SM Single,13,F1,single-ü15-intermediate-compulsory-compulsory,AthleteJ,14,Club4,single-ü15-intermediate-compulsory-compulsory-AthleteJ,J2,Judge2,intermediate
Test SM Single,13,F1,single-ü15-intermediate-compulsory-compulsory,AthleteJ,14,Club4,single-ü15-intermediate-compulsory-compulsory-AthleteJ,J3,Judge3,intermediate
Test SM Single,13,F2,single-ü15-intermediate-compulsory-compulsory,AthleteK,15,Club5,single-ü15-intermediate-compulsory-compulsory-AthleteK,J4,Judge4,intermediate
Test SM Single,13,F2,single-ü15-intermediate-compulsory-compulsory,AthleteK,15,Club5,single-ü15-intermediate-compulsory-compulsory-AthleteK,J5,Judge5,intermediate
Test SM Single,13,F2,single-ü15-intermediate-compulsory-compulsory,AthleteK,15,Club5,single-ü15-intermediate-compulsory-compulsory-AthleteK,J6,Judge6,intermediate
Test SM Single,14,F1,single-men-erso-freestyle-singleRope,AthleteS,31,Club1,single-men-erso-freestyle-singleRope-AthleteS,J1,Judge1,variation
Test SM Single,14,F1,single-men-erso-freestyle-singleRope,AthleteS,31,Club1,single-men-erso-freestyle-singleRope-AthleteS,J2,Judge2,variation
Test SM Single,14,F1,single-men-erso-freestyle-singleRope,AthleteS,31,Club1,single-men-erso-freestyle-singleRope-AthleteS,J3,Judge3,variation
Test SM Single,14,F1,single-men-erso-freestyle-singleRope,AthleteS,31,Club1,single-men-erso-freestyle-singleRope-AthleteS,J4,Judge4,presentation
Test SM Single,14,F1,single-men-erso-freestyle-singleRope,AthleteS,31,Club1,single-men-erso-freestyle-singleRope-AthleteS,J5,Judge5,presentation
Test SM Single,14,F1,single-men-erso-freestyle-singleRope,AthleteS,31,Club1,single-men-erso-freestyle-singleRope-AthleteS,J6,Judge6,presentation
Test SM Single,14,F1,single-men-erso-freestyle-singleRope,AthleteS,31,Club1,single-men-erso-freestyle-singleRope-AthleteS,J7,Judge7,difficulty
Test SM Single,14,F1,single-men-erso-freestyle-singleRope,AthleteS,31,Club1,single-men-erso-freestyle-singleRope-AthleteS,J8,Judge8,difficulty
Test SM Single,14,F1,single-men-erso-freestyle-singleRope,AthleteS,31,Club1,single-men-erso-freestyle-singleRope-AthleteS,J9,Judge9,difficulty
Test SM Single,14,F1,single-men-erso-freestyle-singleRope,AthleteS,31,Club1,single-men-erso-freestyle-singleRope-AthleteS,J10,Judge10,deductions
Test SM Single,14,F1,single-men-erso-freestyle-singleRope,AthleteS,31,Club1,single-men-erso-freestyle-singleRope-AthleteS,J11,Judge11,deductions
Test SM Single,14,F1,single-men-erso-freestyle-singleRope,AthleteS,31,Club1,single-men-erso-freestyle-singleRope-AthleteS,J12,Judge12,deductions
Test SM Single,15,F1,single-ü15-advanced-freestyle-singleRope,AthleteM,21,Club1,single-ü15-advanced-freestyle-singleRope-AthleteM,J13,Judge13,variation
Test SM Single,15,F1,single-ü15-advanced-freestyle-singleRope,AthleteM,21,Club1,single-ü15-advanced-freestyle-singleRope-AthleteM,J14,Judge14,variation
Test SM Single,15,F1,single-ü15-advanced-freestyle-singleRope,AthleteM,21,Club1,single-ü15-advanced-freestyle-singleRope-AthleteM,J15,Judge15,variation
Test SM Single,15,F1,single-ü15-advanced-freestyle-singleRope,AthleteM,21,Club1,single-ü15-advanced-freestyle-singleRope-AthleteM,J16,Judge16,presentation
Test SM Single,15,F1,single-ü15-advanced-freestyle-singleRope,AthleteM,21,Club1,single-ü15-advanced-freestyle-singleRope-AthleteM,J17,Judge17,presentation
Test SM Single,15,F1,single-ü15-advanced-freestyle-singleRope,AthleteM,21,Club1,single-ü15-advanced-freestyle-singleRope-AthleteM,J18,Judge18,presentation
Test SM Single,15,F1,single-ü15-advanced-freestyle-singleRope,AthleteM,21,Club1,single-ü15-advanced-freestyle-singleRope-AthleteM,J19,Judge19,difficulty
Test SM Single,15,F1,single-ü15-advanced-freestyle-singleRope,AthleteM,21,Club1,single-ü15-advanced-freestyle-singleRope-AthleteM,J20,Judge20,difficulty
Test SM Single,15,F1,single-ü15-advanced-freestyle-singleRope,AthleteM,21,Club1,single-ü15-advanced-freestyle-singleRope-AthleteM,J21,Judge21,difficulty
Test SM Single,15,F1,single-ü15-advanced-freestyle-singleRope,AthleteM,21,Club1,single-ü15-advanced-freestyle-singleRope-AthleteM,J22,Judge22,deductions
Test SM Single,15,F1,single-ü15-advanced-freestyle-singleRope,AthleteM,21,Club1,single-ü15-advanced-freestyle-singleRope-AthleteM,J23,Judge23,deductions
Test SM Single,15,F1,single-ü15-advanced-freestyle-singleRope,AthleteM,21,Club1,single-ü15-advanced-freestyle-singleRope-AthleteM,J24,Judge24,deductions
Test SM Single,16,F1,single-men-erso-freestyle-singleRope,AthleteT,32,Club2,single-men-erso-freestyle-singleRope-AthleteT,J1,Judge1,variation
Test SM Single,16,F1,single-men-erso-freestyle-singleRope,AthleteT,32,Club2,single-men-erso-freestyle-singleRope-AthleteT,J2,Judge2,variation
Test SM Single,16,F1,single-men-erso-freestyle-singleRope,AthleteT,32,Club2,single-men-erso-freestyle-singleRope-AthleteT,J3,Judge3,variation
Test SM Single,16,F1,single-men-erso-freestyle-singleRope,AthleteT,32,Club2,single-men-erso-freestyle-singleRope-AthleteT,J4,Judge4,presentation
Test SM Single,16,F1,single-men-erso-freestyle-singleRope,AthleteT,32,Club2,single-men-erso-freestyle-singleRope-AthleteT,J5,Judge5,presentation
Test SM Single,16,F1,single-men-erso-freestyle-singleRope,AthleteT,32,Club2,single-men-erso-freestyle-singleRope-AthleteT,J6,Judge6,presentation
Test SM Single,16,F1,single-men-erso-freestyle-singleRope,AthleteT,32,Club2,single-men-erso-freestyle-singleRope-AthleteT,J7,Judge7,difficulty
Test SM Single,16,F1,single-men-erso-freestyle-singleRope,AthleteT,32,Club2,single-men-erso-freestyle-singleRope-AthleteT,J8,Judge8,difficulty
Test SM Single,16,F1,single-men-erso-freestyle-singleRope,AthleteT,32,Club2,single-men-erso-freestyle-singleRope-AthleteT,J9,Judge9,difficulty
Test SM Single,16,F1,single-men-erso-freestyle-singleRope,AthleteT,32,Club2,single-men-erso-freestyle-singleRope-AthleteT,J10,Judge10,deductions
Test SM Single,16,F1,single-men-erso-freestyle-singleRope,AthleteT,32,Club2,single-men-erso-freestyle-singleRope-AthleteT,J11,Judge11,deductions
Test SM Single,16,F1,single-men-erso-freestyle-singleRope,AthleteT,32,Club2,single-men-erso-freestyle-singleRope-AthleteT,J12,Judge12,deductions
Test SM Single,17,F1,single-ü15-advanced-freestyle-singleRope,AthleteN,22,Club2,single-ü15-advanced-freestyle-singleRope-AthleteN,J13,Judge13,variation
Test SM Single,17,F1,single-ü15-advanced-freestyle-singleRope,AthleteN,22,Club2,single-ü15-advanced-freestyle-singleRope-AthleteN,J14,Judge14,variation
Test SM Single,17,F1,single-ü15-advanced-freestyle-singleRope,AthleteN,22,Club2,single-ü15-advanced-freestyle-singleRope-AthleteN,J15,Judge15,variation
Test SM Single,17,F1,single-ü15-advanced-freestyle-singleRope,AthleteN,22,Club2,single-ü15-advanced-freestyle-singleRope-AthleteN,J16,Judge16,presentation
Test SM Single,17,F1,single-ü15-advanced-freestyle-singleRope,AthleteN,22,Club2,single-ü15-advanced-freestyle-singleRope-AthleteN,J17,Judge17,presentation
Test SM Single,17,F1,single-ü15-advanced-freestyle-singleRope,AthleteN,22,Club2,single-ü15-advanced-freestyle-singleRope-AthleteN,J18,Judge18,presentation
Test SM Single,17,F1,single-ü15-advanced-freestyle-singleRope,AthleteN,22,Club2,single-ü15-advanced-freestyle-singleRope-AthleteN,J19,Judge19,difficulty
Test SM Single,17,F1,single-ü15-advanced-freestyle-singleRope,AthleteN,22,Club2,single-ü15-advanced-freestyle-singleRope-AthleteN,J20,Judge20,difficulty
Test SM Single,17,F1,single-ü15-advanced-freestyle-singleRope,AthleteN,22,Club2,single-ü15-advanced-freestyle-singleRope-AthleteN,J21,Judge21,difficulty
Test SM Single,17,F1,single-ü15-advanced-freestyle-singleRope,AthleteN,22,Club2,single-ü15-advanced-freestyle-singleRope-AthleteN,J22,Judge22,deductions
Test SM Single,17,F1,single-ü15-advanced-freestyle-singleRope,AthleteN,22,Club2,single-ü15-advanced-freestyle-singleRope-AthleteN,J23,Judge23,deductions
Test SM Single,17,F1,single-ü15-advanced-freestyle-singleRope,AthleteN,22,Club2,single-ü15-advanced-freestyle-singleRope-AthleteN,J24,Judge24,deductions
Test SM Single,18,F1,single-men-erso-freestyle-singleRope,AthleteU,33,Club3,single-men-erso-freestyle-singleRope-AthleteU,J1,Judge1,variation
Test SM Single,18,F1,single-men-erso-freestyle-singleRope,AthleteU,33,Club3,single-men-erso-freestyle-singleRope-AthleteU,J2,Judge2,variation
Test SM Single,18,F1,single-men-erso-freestyle-singleRope,AthleteU,33,Club3,single-men-erso-freestyle-singleRope-AthleteU,J3,Judge3,variation
Test SM Single,18,F1,single-men-erso-freestyle-singleRope,AthleteU,33,Club3,single-men-erso-freestyle-singleRope-AthleteU,J4,Judge4,presentation
Test SM Single,18,F1,single-men-erso-freestyle-singleRope,AthleteU,33,Club3,single-men-erso-freestyle-singleRope-AthleteU,J5,Judge5,presentation
Test SM Single,18,F1,single-men-erso-freestyle-singleRope,AthleteU,33,Club3,single-men-erso-freestyle-singleRope-AthleteU,J6,Judge6,presentation
Test SM Single,18,F1,single-men-erso-freestyle-singleRope,AthleteU,33,Club3,single-men-erso-freestyle-singleRope-AthleteU,J7,Judge7,difficulty
Test SM Single,18,F1,single-men-erso-freestyle-singleRope,AthleteU,33,Club3,single-men-erso-freestyle-singleRope-AthleteU,J8,Judge8,difficulty
Test SM Single,18,F1,single-men-erso-freestyle-singleRope,AthleteU,33,Club3,single-men-erso-freestyle-singleRope-AthleteU,J9,Judge9,difficulty
Test SM Single,18,F1,single-men-erso-freestyle-singleRope,AthleteU,33,Club3,single-men-erso-freestyle-singleRope-AthleteU,J10,Judge10,deductions
Test SM Single,18,F1,single-men-erso-freestyle-singleRope,AthleteU,33,Club3,single-men-erso-freestyle-singleRope-AthleteU,J11,Judge11,deductions
Test SM Single,18,F1,single-men-erso-freestyle-singleRope,AthleteU,33,Club3,single-men-erso-freestyle-singleRope-AthleteU,J12,Judge12,deductions
Test SM Single,19,F1,single-ü15-advanced-freestyle-singleRope,AthleteO,23,Club3,single-ü15-advanced-freestyle-singleRope-AthleteO,J13,Judge13,variation
Test SM Single,19,F1,single-ü15-advanced-freestyle-singleRope,AthleteO,23,Club3,single-ü15-advanced-freestyle-singleRope-AthleteO,J14,Judge14,variation
Test SM Single,19,F1,single-ü15-advanced-freestyle-singleRope,AthleteO,23,Club3,single-ü15-advanced-freestyle-singleRope-AthleteO,J15,Judge15,variation
Test SM Single,19,F1,single-ü15-advanced-freestyle-singleRope,AthleteO,23,Club3,single-ü15-advanced-freestyle-singleRope-AthleteO,J16,Judge16,presentation
Test SM Single,19,F1,single-ü15-advanced-freestyle-singleRope,AthleteO,23,Club3,single-ü15-advanced-freestyle-singleRope-AthleteO,J17,Judge17,presentation
Test SM Single,19,F1,single-ü15-advanced-freestyle-singleRope,AthleteO,23,Club3,single-ü15-advanced-freestyle-singleRope-AthleteO,J18,Judge18,presentation
Test SM Single,19,F1,single-ü15-advanced-freestyle-singleRope,AthleteO,23,Club3,single-ü15-advanced-freestyle-singleRope-AthleteO,J19,Judge19,difficulty
Test SM Single,19,F1,single-ü15-advanced-freestyle-singleRope,AthleteO,23,Club3,single-ü15-advanced-freestyle-singleRope-AthleteO,J20,Judge20,difficulty
Test SM Single,19,F1,single-ü15-advanced-freestyle-singleRope,AthleteO,23,Club3,single-ü15-advanced-freestyle-singleRope-AthleteO,J21,Judge21,difficulty
Test SM Single,19,F1,single-ü15-advanced-freestyle-singleRope,AthleteO,23,Club3,single-ü15-advanced-freestyle-singleRope-AthleteO,J22,Judge22,deductions
Test SM Single,19,F1,single-ü15-advanced-freestyle-singleRope,AthleteO,23,Club3,single-ü15-advanced-freestyle-singleRope-AthleteO,J23,Judge23,deductions
Test SM Single,19,F1,single-ü15-advanced-freestyle-singleRope,AthleteO,23,Club3,single-ü15-advanced-freestyle-singleRope-AthleteO,J24,Judge24,deductions
Test SM Single,20,F1,single-men-erso-freestyle-singleRope,AthleteV,34,Club4,single-men-erso-freestyle-singleRope-AthleteV,J1,Judge1,variation
Test SM Single,20,F1,single-men-erso-freestyle-singleRope,AthleteV,34,Club4,single-men-erso-freestyle-singleRope-AthleteV,J2,Judge2,variation
Test SM Single,20,F1,single-men-erso-freestyle-singleRope,AthleteV,34,Club4,single-men-erso-freestyle-singleRope-AthleteV,J3,Judge3,variation
Test SM Single,20,F1,single-men-erso-freestyle-singleRope,AthleteV,34,Club4,single-men-erso-freestyle-singleRope-AthleteV,J4,Judge4,presentation
Test SM Single,20,F1,single-men-erso-freestyle-singleRope,AthleteV,34,Club4,single-men-erso-freestyle-singleRope-AthleteV,J5,Judge5,presentation
Test SM Single,20,F1,single-men-erso-freestyle-singleRope,AthleteV,34,Club4,single-men-erso-freestyle-singleRope-AthleteV,J6,Judge6,presentation
Test SM Single,20,F1,single-men-erso-freestyle-singleRope,AthleteV,34,Club4,single-men-erso-freestyle-singleRope-AthleteV,J7,Judge7,difficulty
Test SM Single,20,F1,single-men-erso-freestyle-singleRope,AthleteV,34,Club4,single-men-erso-freestyle-singleRope-AthleteV,J8,Judge8,difficulty
Test SM Single,20,F1,single-men-erso-freestyle-singleRope,AthleteV,34,Club4,single-men-erso-freestyle-singleRope-AthleteV,J9,Judge9,difficulty
Test SM Single,20,F1,single-men-erso-freestyle-singleRope,AthleteV,34,Club4,single-men-erso-freestyle-singleRope-AthleteV,J10,Judge10,deductions
Test SM Single,20,F1,single-men-erso-freestyle-singleRope,AthleteV,34,Club4,single-men-erso-freestyle-singleRope-AthleteV,J11,Judge11,deductions
Test SM Single,20,F1,single-men-erso-freestyle-singleRope,AthleteV,34,Club4,single-men-erso-freestyle-singleRope-AthleteV,J12,Judge12,deductions
Test SM Single,21,F1,single-ü15-advanced-freestyle-singleRope,AthleteP,24,Club4,single-ü15-advanced-freestyle-singleRope-AthleteP,J13,Judge13,variation
Test SM Single,21,F1,single-ü15-advanced-freestyle-singleRope,AthleteP,24,Club4,single-ü15-advanced-freestyle-singleRope-AthleteP,J14,Judge14,variation
Test SM Single,21,F1,single-ü15-advanced-freestyle-singleRope,AthleteP,24,Club4,single-ü15-advanced-freestyle-singleRope-AthleteP,J15,Judge15,variation
Test SM Single,21,F1,single-ü15-advanced-freestyle-singleRope,AthleteP,24,Club4,single-ü15-advanced-freestyle-singleRope-AthleteP,J16,Judge16,presentation
Test SM Single,21,F1,single-ü15-advanced-freestyle-singleRope,AthleteP,24,Club4,single-ü15-advanced-freestyle-singleRope-AthleteP,J17,Judge17,presentation
Test SM Single,21,F1,single-ü15-advanced-freestyle-singleRope,AthleteP,24,Club4,single-ü15-advanced-freestyle-singleRope-AthleteP,J18,Judge18,presentation
Test SM Single,21,F1,single-ü15-advanced-freestyle-singleRope,AthleteP,24,Club4,single-ü15-advanced-freestyle-singleRope-AthleteP,J19,Judge19,difficulty
Test SM Single,21,F1,single-ü15-advanced-freestyle-singleRope,AthleteP,24,Club4,single-ü15-advanced-freestyle-singleRope-AthleteP,J20,Judge20,difficulty
Test SM Single,21,F1,single-ü15-advanced-freestyle-singleRope,AthleteP,24,Club4,single-ü15-advanced-freestyle-singleRope-AthleteP,J21,Judge21,difficulty
Test SM Single,21,F1,single-ü15-advanced-freestyle-singleRope,AthleteP,24,Club4,single-ü15-advanced-freestyle-singleRope-AthleteP,J22,Judge22,deductions
Test SM Single,21,F1,single-ü15-advanced-freestyle-singleRope,AthleteP,24,Club4,single-ü15-advanced-freestyle-singleRope-AthleteP,J23,Judge23,deductions
Test SM Single,21,F1,single-ü15-advanced-freestyle-singleRope,AthleteP,24,Club4,single-ü15-advanced-freestyle-singleRope-AthleteP,J24,Judge24,deductions
Test SM Single,22,F1,single-menEU-erso-freestyle-singleRope,AthleteX,35,ClubEUR5,single-menEU-erso-freestyle-singleRope-AthleteX,J1,Judge1,variation
Test SM Single,22,F1,single-menEU-erso-freestyle-singleRope,AthleteX,35,ClubEUR5,single-menEU-erso-freestyle-singleRope-AthleteX,J2,Judge2,variation
Test SM Single,22,F1,single-menEU-erso-freestyle-singleRope,AthleteX,35,ClubEUR5,single-menEU-erso-freestyle-singleRope-AthleteX,J3,Judge3,variation
Test SM Single,22,F1,single-menEU-erso-freestyle-singleRope,AthleteX,35,ClubEUR5,single-menEU-erso-freestyle-singleRope-AthleteX,J4,Judge4,presentation
Test SM Single,22,F1,single-menEU-erso-freestyle-singleRope,AthleteX,35,ClubEUR5,single-menEU-erso-freestyle-singleRope-AthleteX,J5,Judge5,presentation
Test SM Single,22,F1,single-menEU-erso-freestyle-singleRope,AthleteX,35,ClubEUR5,single-menEU-erso-freestyle-singleRope-AthleteX,J6,Judge6,presentation
Test SM Single,22,F1,single-menEU-erso-freestyle-singleRope,AthleteX,35,ClubEUR5,single-menEU-erso-freestyle-singleRope-AthleteX,J7,Judge7,difficulty
Test SM Single,22,F1,single-menEU-erso-freestyle-singleRope,AthleteX,35,ClubEUR5,single-menEU-erso-freestyle-singleRope-AthleteX,J8,Judge8,difficulty
Test SM Single,22,F1,single-menEU-erso-freestyle-singleRope,AthleteX,35,ClubEUR5,single-menEU-erso-freestyle-singleRope-AthleteX,J9,Judge9,difficulty
Test SM Single,22,F1,single-menEU-erso-freestyle-singleRope,AthleteX,35,ClubEUR5,single-menEU-erso-freestyle-singleRope-AthleteX,J10,Judge10,deductions
Test SM Single,22,F1,single-menEU-erso-freestyle-singleRope,AthleteX,35,ClubEUR5,single-menEU-erso-freestyle-singleRope-AthleteX,J11,Judge11,deductions
Test SM Single,22,F1,single-menEU-erso-freestyle-singleRope,AthleteX,35,ClubEUR5,single-menEU-erso-freestyle-singleRope-AthleteX,J12,Judge12,deductions
Test SM Single,23,F1,single-ü15-advanced-freestyle-singleRope,AthleteQ,25,Club5,single-ü15-advanced-freestyle-singleRope-AthleteQ,J13,Judge13,variation
Test SM Single,23,F1,single-ü15-advanced-freestyle-singleRope,AthleteQ,25,Club5,single-ü15-advanced-freestyle-singleRope-AthleteQ,J14,Judge14,variation
Test SM Single,23,F1,single-ü15-advanced-freestyle-singleRope,AthleteQ,25,Club5,single-ü15-advanced-freestyle-singleRope-AthleteQ,J15,Judge15,variation
Test SM Single,23,F1,single-ü15-advanced-freestyle-singleRope,AthleteQ,25,Club5,single-ü15-advanced-freestyle-singleRope-AthleteQ,J16,Judge16,presentation
Test SM Single,23,F1,single-ü15-advanced-freestyle-singleRope,AthleteQ,25,Club5,single-ü15-advanced-freestyle-singleRope-AthleteQ,J17,Judge17,presentation
Test SM Single,23,F1,single-ü15-advanced-freestyle-singleRope,AthleteQ,25,Club5,single-ü15-advanced-freestyle-singleRope-AthleteQ,J18,Judge18,presentation
Test SM Single,23,F1,single-ü15-advanced-freestyle-singleRope,AthleteQ,25,Club5,single-ü15-advanced-freestyle-singleRope-AthleteQ,J19,Judge19,difficulty
Test SM Single,23,F1,single-ü15-advanced-freestyle-singleRope,AthleteQ,25,Club5,single-ü15-advanced-freestyle-singleRope-AthleteQ,J20,Judge20,difficulty
Test SM Single,23,F1,single-ü15-advanced-freestyle-singleRope,AthleteQ,25,Club5,single-ü15-advanced-freestyle-singleRope-AthleteQ,J21,Judge21,difficulty
Test SM Single,23,F1,single-ü15-advanced-freestyle-singleRope,AthleteQ,25,Club5,single-ü15-advanced-freestyle-singleRope-AthleteQ,J22,Judge22,deductions
Test SM Single,23,F1,single-ü15-advanced-freestyle-singleRope,AthleteQ,25,Club5,single-ü15-advanced-freestyle-singleRope-AthleteQ,J23,Judge23,deductions
Test SM Single,23,F1,single-ü15-advanced-freestyle-singleRope,AthleteQ,25,Club5,single-ü15-advanced-freestyle-singleRope-AthleteQ,J24,Judge24,deductions
Test SM Single,24,F1,single-menEU-erso-freestyle-singleRope,AthleteY,36,ClubEUR6,single-menEU-erso-freestyle-singleRope-AthleteY,J1,Judge1,variation
Test SM Single,24,F1,single-menEU-erso-freestyle-singleRope,AthleteY,36,ClubEUR6,single-menEU-erso-freestyle-singleRope-AthleteY,J2,Judge2,variation
Test SM Single,24,F1,single-menEU-erso-freestyle-singleRope,AthleteY,36,ClubEUR6,single-menEU-erso-freestyle-singleRope-AthleteY,J3,Judge3,variation
Test SM Single,24,F1,single-menEU-erso-freestyle-singleRope,AthleteY,36,ClubEUR6,single-menEU-erso-freestyle-singleRope-AthleteY,J4,Judge4,presentation
Test SM Single,24,F1,single-menEU-erso-freestyle-singleRope,AthleteY,36,ClubEUR6,single-menEU-erso-freestyle-singleRope-AthleteY,J5,Judge5,presentation
Test SM Single,24,F1,single-menEU-erso-freestyle-singleRope,AthleteY,36,ClubEUR6,single-menEU-erso-freestyle-singleRope-AthleteY,J6,Judge6,presentation
Test SM Single,24,F1,single-menEU-erso-freestyle-singleRope,AthleteY,36,ClubEUR6,single-menEU-erso-freestyle-singleRope-AthleteY,J7,Judge7,difficulty
Test SM Single,24,F1,single-menEU-erso-freestyle-singleRope,AthleteY,36,ClubEUR6,single-menEU-erso-freestyle-singleRope-AthleteY,J8,Judge8,difficulty
Test SM Single,24,F1,single-menEU-erso-freestyle-singleRope,AthleteY,36,ClubEUR6,single-menEU-erso-freestyle-singleRope-AthleteY,J9,Judge9,difficulty
Test SM Single,24,F1,single-menEU-erso-freestyle-singleRope,AthleteY,36,ClubEUR6,single-menEU-erso-freestyle-singleRope-AthleteY,J10,Judge10,deductions
Test SM Single,24,F1,single-menEU-erso-freestyle-singleRope,AthleteY,36,ClubEUR6,single-menEU-erso-freestyle-singleRope-AthleteY,J11,Judge11,deductions
Test SM Single,24,F1,single-menEU-erso-freestyle-singleRope,AthleteY,36,ClubEUR6,single-menEU-erso-freestyle-singleRope-AthleteY,J12,Judge12,deductions
Test SM Single,25,F1,single-u15-intermediate-speed-30sDoubleUnder,AthleteU15,101,Club1,single-u15-intermediate-speed-30sDoubleUnder-AthleteU15,J1,Judge1,speed
Test SM Single,25,F1,single-u15-intermediate-speed-30sDoubleUnder,AthleteU15,101,Club1,single-u15-intermediate-speed-30sDoubleUnder-AthleteU15,J2,Judge2,speed
Test SM Single,25,F1,single-u15-intermediate-speed-30sDoubleUnder,AthleteU15,101,Club1,single-u15-intermediate-speed-30sDoubleUnder-AthleteU15,J3,Judge3,speed
Test SM Single,26,F1,single-u15-intermediate-speed-30sSingleRope,AthleteU15,101,Club1,single-u15-intermediate-speed-30sSingleRope-AthleteU15,J1,Judge1,speed
Test SM Single,26,F1,single-u15-intermediate-speed-30sSingleRope,AthleteU15,101,Club1,single-u15-intermediate-speed-30sSingleRope-AthleteU15,J2,Judge2,speed
Test SM Single,26,F1,single-u15-intermediate-speed-30sSingleRope,AthleteU15,101,Club1,single-u15-intermediate-speed-30sSingleRope-AthleteU15,J3,Judge3,speed
Test SM Single,27,F1,single-u15-intermediate-speed-60sSingleRope,AthleteU15,101,Club1,single-u15-intermediate-speed-60sSingleRope-AthleteU15,J1,Judge1,speed
Test SM Single,27,F1,single-u15-intermediate-speed-60sSingleRope,AthleteU15,101,Club1,single-u15-intermediate-speed-60sSingleRope-AthleteU15,J2,Judge2,speed
