tournamentName,slotNumber,locationName,categoryName,performerName,performerNumber,clubName,performanceName,judgeDevice,judgeName,criteriaName
Team SM 2023,15,F2,team-u12-teamShow-speed-doubleDutchRelay,The four trees,405,Fides Niedergösgen,team-u12-teamShow-speed-doubleDutchRelay-The four trees,J5,Rahel Weber,speed
Team SM 2023,15,F2,team-u12-teamShow-speed-doubleDutchRelay,The four trees,405,Fides Niedergösgen,team-u12-teamShow-speed-doubleDutchRelay-The four trees,J6,Cathy Bühler,speed
Team SM 2023,15,F3,team-u12-teamShow-speed-doubleDutchRelay,Die magischen Tiere,406,Fides Niedergösgen,team-u12-teamShow-speed-doubleDutchRelay-Die magischen Tiere,J7,Angelika Nobbe,speed
Team SM 2023,15,F3,team-u12-teamShow-speed-doubleDutchRelay,Die magischen Tiere,406,Fides Niedergösgen,team-u12-teamShow-speed-doubleDutchRelay-Die magischen Tiere,J8,Pascale Grünenfelder,speed
Team SM 2023,15,F3,team-u12-teamShow-speed-doubleDutchRelay,Die magischen Tiere,406,Fides Niedergösgen,team-u12-teamShow-speed-doubleDutchRelay-Die magischen Tiere,J9,Ramona Schär,speed
Team SM 2023,15,F4,team-u12-teamShow-speed-doubleDutchRelay,Fabio und die starken Mädchen,407,Zürijumpers,team-u12-teamShow-speed-doubleDutchRelay-Fabio und die starken Mädchen,J10,Mirjam Schlatter,speed
Team SM 2023,15,F4,team-u12-teamShow-speed-doubleDutchRelay,Fabio und die starken Mädchen,407,Zürijumpers,team-u12-teamShow-speed-doubleDutchRelay-Fabio und die starken Mädchen,J11,Anouk Presotto,speed
Team SM 2023,15,F4,team-u12-teamShow-speed-doubleDutchRelay,Fabio und die starken Mädchen,407,Zürijumpers,team-u12-teamShow-speed-doubleDutchRelay-Fabio und die starken Mädchen,J12,Carmela Müller,speed
Team SM 2023,16,F1,team-u15-teamShow-speed-doubleDutchRelay,Baar 6,303,TV Baar,team-u15-teamShow-speed-doubleDutchRelay-Baar 6,J1,Lara Zedi,speed
Team SM 2023,16,F1,team-u15-teamShow-speed-doubleDutchRelay,Baar 6,303,TV Baar,team-u15-teamShow-speed-doubleDutchRelay-Baar 6,J2,Anja Bär,speed
Team SM 2023,16,F1,team-u15-teamShow-speed-doubleDutchRelay,Baar 6,303,TV Baar,team-u15-teamShow-speed-doubleDutchRelay-Baar 6,J3,Amelie Zaugg,speed
Team SM 2023,16,F2,team-u15-teamShow-speed-doubleDutchRelay,Dragon Jumpers Kids,301,Dragon Jumpers Kriens,team-u15-teamShow-speed-doubleDutchRelay-Dragon Jumpers Kids,J4,Melanie Zimmermann,speed
Team SM 2023,16,F2,team-u15-teamShow-speed-doubleDutchRelay,Dragon Jumpers Kids,301,Dragon Jumpers Kriens,team-u15-teamShow-speed-doubleDutchRelay-Dragon Jumpers Kids,J5,Rahel Weber,speed
Team SM 2023,16,F2,team-u15-teamShow-speed-doubleDutchRelay,Dragon Jumpers Kids,301,Dragon Jumpers Kriens,team-u15-teamShow-speed-doubleDutchRelay-Dragon Jumpers Kids,J6,Cathy Bühler,speed
Team SM 2023,16,F4,team-u15-teamShow-speed-doubleDutchRelay,Seilstars,302,Jump Rope Steffisburg,team-u15-teamShow-speed-doubleDutchRelay-Seilstars,J10,Mirjam Schlatter,speed
Team SM 2023,16,F4,team-u15-teamShow-speed-doubleDutchRelay,Seilstars,302,Jump Rope Steffisburg,team-u15-teamShow-speed-doubleDutchRelay-Seilstars,J11,Anouk Presotto,speed
Team SM 2023,16,F4,team-u15-teamShow-speed-doubleDutchRelay,Seilstars,302,Jump Rope Steffisburg,team-u15-teamShow-speed-doubleDutchRelay-Seilstars,J12,Carmela Müller,speed
Team SM 2023,17,F1,team-u15-teamShow-speed-doubleDutchRelay,Baar 5,306,TV Baar,team-u15-teamShow-speed-doubleDutchRelay-Baar 5,J1,Lara Zedi,speed
Team SM 2023,17,F1,team-u15-teamShow-speed-doubleDutchRelay,Baar 5,306,TV Baar,team-u15-teamShow-speed-doubleDutchRelay-Baar 5,J2,Anja Bär,speed
Team SM 2023,17,F1,team-u15-teamShow-speed-doubleDutchRelay,Baar 5,306,TV Baar,team-u15-teamShow-speed-doubleDutchRelay-Baar 5,J3,Amelie Zaugg,speed
Team SM 2023,17,F2,team-u15-teamShow-speed-doubleDutchRelay,Freaky Skippers,304,Rynach Skippers,team-u15-teamShow-speed-doubleDutchRelay-Freaky Skippers,J4,Melanie Zimmermann,speed
Team SM 2023,17,F2,team-u15-teamShow-speed-doubleDutchRelay,Freaky Skippers,304,Rynach Skippers,team-u15-teamShow-speed-doubleDutchRelay-Freaky Skippers,J5,Rahel Weber,speed
Team SM 2023,17,F2,team-u15-teamShow-speed-doubleDutchRelay,Freaky Skippers,304,Rynach Skippers,team-u15-teamShow-speed-doubleDutchRelay-Freaky Skippers,J6,Cathy Bühler,speed
Team SM 2023,17,F3,team-u15-teamShow-speed-doubleDutchRelay,Älplermagronä,305,SATUS Dachsen,team-u15-teamShow-speed-doubleDutchRelay-Älplermagronä,J7,Angelika Nobbe,speed
Team SM 2023,17,F3,team-u15-teamShow-speed-doubleDutchRelay,Älplermagronä,305,SATUS Dachsen,team-u15-teamShow-speed-doubleDutchRelay-Älplermagronä,J8,Pascale Grünenfelder,speed
Team SM 2023,17,F3,team-u15-teamShow-speed-doubleDutchRelay,Älplermagronä,305,SATUS Dachsen,team-u15-teamShow-speed-doubleDutchRelay-Älplermagronä,J9,Ramona Schär,speed
Team SM 2023,18,F2,team-u15-teamShow-speed-doubleDutchRelay,GIRLS!,307,Rynach Skippers,team-u15-teamShow-speed-doubleDutchRelay-GIRLS!,J4,Melanie Zimmermann,speed
Team SM 2023,18,F2,team-u15-teamShow-speed-doubleDutchRelay,GIRLS!,307,Rynach Skippers,team-u15-teamShow-speed-doubleDutchRelay-GIRLS!,J5,Rahel Weber,speed
Team SM 2023,18,F2,team-u15-teamShow-speed-doubleDutchRelay,GIRLS!,307,Rynach Skippers,team-u15-teamShow-speed-doubleDutchRelay-GIRLS!,J6,Cathy Bühler,speed
Team SM 2023,18,F3,team-u15-teamShow-speed-doubleDutchRelay,Die 5 Kinomäuse,308,Fides Niedergösgen,team-u15-teamShow-speed-doubleDutchRelay-Die 5 Kinomäuse,J7,Angelika Nobbe,speed
Team SM 2023,18,F3,team-u15-teamShow-speed-doubleDutchRelay,Die 5 Kinomäuse,308,Fides Niedergösgen,team-u15-teamShow-speed-doubleDutchRelay-Die 5 Kinomäuse,J8,Pascale Grünenfelder,speed
Team SM 2023,18,F3,team-u15-teamShow-speed-doubleDutchRelay,Die 5 Kinomäuse,308,Fides Niedergösgen,team-u15-teamShow-speed-doubleDutchRelay-Die 5 Kinomäuse,J9,Ramona Schär,speed
Team SM 2023,18,F4,team-u15-teamShow-speed-doubleDutchRelay,Summer-Vibes,309,Jump Rope Steffisburg,team-u15-teamShow-speed-doubleDutchRelay-Summer-Vibes,J10,Mirjam Schlatter,speed
Team SM 2023,18,F4,team-u15-teamShow-speed-doubleDutchRelay,Summer-Vibes,309,Jump Rope Steffisburg,team-u15-teamShow-speed-doubleDutchRelay-Summer-Vibes,J11,Anouk Presotto,speed
Team SM 2023,18,F4,team-u15-teamShow-speed-doubleDutchRelay,Summer-Vibes,309,Jump Rope Steffisburg,team-u15-teamShow-speed-doubleDutchRelay-Summer-Vibes,J12,Carmela Müller,speed
Team SM 2023,19,F1,team-u21-teamShow-speed-doubleDutchRelay,Baar 4,204,TV Baar,team-u21-teamShow-speed-doubleDutchRelay-Baar 4,J1,Lara Zedi,speed
Team SM 2023,19,F1,team-u21-teamShow-speed-doubleDutchRelay,Baar 4,204,TV Baar,team-u21-teamShow-speed-doubleDutchRelay-Baar 4,J2,Anja Bär,speed
Team SM 2023,19,F1,team-u21-teamShow-speed-doubleDutchRelay,Baar 4,204,TV Baar,team-u21-teamShow-speed-doubleDutchRelay-Baar 4,J3,Amelie Zaugg,speed
Team SM 2023,19,F2,team-u21-teamShow-speed-doubleDutchRelay,Colorado Tornado Avocado,201,SATUS Dachsen,team-u21-teamShow-speed-doubleDutchRelay-Colorado Tornado Avocado,J4,Melanie Zimmermann,speed
Team SM 2023,19,F2,team-u21-teamShow-speed-doubleDutchRelay,Colorado Tornado Avocado,201,SATUS Dachsen,team-u21-teamShow-speed-doubleDutchRelay-Colorado Tornado Avocado,J5,Rahel Weber,speed
Team SM 2023,19,F2,team-u21-teamShow-speed-doubleDutchRelay,Colorado Tornado Avocado,201,SATUS Dachsen,team-u21-teamShow-speed-doubleDutchRelay-Colorado Tornado Avocado,J6,Cathy Bühler,speed
Team SM 2023,19,F3,team-u21-teamShow-speed-doubleDutchRelay,Simply the best,202,Jump Rope Steffisburg,team-u21-teamShow-speed-doubleDutchRelay-Simply the best,J7,Angelika Nobbe,speed
Team SM 2023,19,F3,team-u21-teamShow-speed-doubleDutchRelay,Simply the best,202,Jump Rope Steffisburg,team-u21-teamShow-speed-doubleDutchRelay-Simply the best,J8,Pascale Grünenfelder,speed
Team SM 2023,19,F3,team-u21-teamShow-speed-doubleDutchRelay,Simply the best,202,Jump Rope Steffisburg,team-u21-teamShow-speed-doubleDutchRelay-Simply the best,J9,Ramona Schär,speed
Team SM 2023,19,F4,team-u21-teamShow-speed-doubleDutchRelay,m&m's,203,Rynach Skippers,team-u21-teamShow-speed-doubleDutchRelay-m&m's,J10,Mirjam Schlatter,speed
Team SM 2023,19,F4,team-u21-teamShow-speed-doubleDutchRelay,m&m's,203,Rynach Skippers,team-u21-teamShow-speed-doubleDutchRelay-m&m's,J11,Anouk Presotto,speed
Team SM 2023,19,F4,team-u21-teamShow-speed-doubleDutchRelay,m&m's,203,Rynach Skippers,team-u21-teamShow-speed-doubleDutchRelay-m&m's,J12,Carmela Müller,speed
Team SM 2023,20,F1,team-u21-teamShow-speed-doubleDutchRelay,Zürijumpers Musical,207,Zürijumpers,team-u21-teamShow-speed-doubleDutchRelay-Zürijumpers Musical,J1,Lara Zedi,speed
Team SM 2023,20,F1,team-u21-teamShow-speed-doubleDutchRelay,Zürijumpers Musical,207,Zürijumpers,team-u21-teamShow-speed-doubleDutchRelay-Zürijumpers Musical,J2,Anja Bär,speed
Team SM 2023,20,F1,team-u21-teamShow-speed-doubleDutchRelay,Zürijumpers Musical,207,Zürijumpers,team-u21-teamShow-speed-doubleDutchRelay-Zürijumpers Musical,J3,Amelie Zaugg,speed
Team SM 2023,20,F3,team-u21-teamShow-speed-doubleDutchRelay,Just Dance,205,Fides Niedergösgen,team-u21-teamShow-speed-doubleDutchRelay-Just Dance,J7,Angelika Nobbe,speed
Team SM 2023,20,F3,team-u21-teamShow-speed-doubleDutchRelay,Just Dance,205,Fides Niedergösgen,team-u21-teamShow-speed-doubleDutchRelay-Just Dance,J8,Pascale Grünenfelder,speed
Team SM 2023,20,F3,team-u21-teamShow-speed-doubleDutchRelay,Just Dance,205,Fides Niedergösgen,team-u21-teamShow-speed-doubleDutchRelay-Just Dance,J9,Ramona Schär,speed
Team SM 2023,20,F4,team-u21-teamShow-speed-doubleDutchRelay,Disney Plus,206,Jump Rope Steffisburg,team-u21-teamShow-speed-doubleDutchRelay-Disney Plus,J10,Mirjam Schlatter,speed
Team SM 2023,20,F4,team-u21-teamShow-speed-doubleDutchRelay,Disney Plus,206,Jump Rope Steffisburg,team-u21-teamShow-speed-doubleDutchRelay-Disney Plus,J11,Anouk Presotto,speed
Team SM 2023,20,F4,team-u21-teamShow-speed-doubleDutchRelay,Disney Plus,206,Jump Rope Steffisburg,team-u21-teamShow-speed-doubleDutchRelay-Disney Plus,J12,Carmela Müller,speed
Team SM 2023,21,F1,team-ü21-teamShow-speed-doubleDutchRelay,Röiber u Polä,103,Jump Rope Steffisburg,team-ü21-teamShow-speed-doubleDutchRelay-Röiber u Polä,J1,Lara Zedi,speed
Team SM 2023,21,F1,team-ü21-teamShow-speed-doubleDutchRelay,Röiber u Polä,103,Jump Rope Steffisburg,team-ü21-teamShow-speed-doubleDutchRelay-Röiber u Polä,J2,Anja Bär,speed
Team SM 2023,21,F1,team-ü21-teamShow-speed-doubleDutchRelay,Röiber u Polä,103,Jump Rope Steffisburg,team-ü21-teamShow-speed-doubleDutchRelay-Röiber u Polä,J3,Amelie Zaugg,speed
Team SM 2023,21,F2,team-ü21-teamShow-speed-doubleDutchRelay,Teletubbies,101,Jump Rope Steffisburg,team-ü21-teamShow-speed-doubleDutchRelay-Teletubbies,J4,Melanie Zimmermann,speed
Team SM 2023,21,F2,team-ü21-teamShow-speed-doubleDutchRelay,Teletubbies,101,Jump Rope Steffisburg,team-ü21-teamShow-speed-doubleDutchRelay-Teletubbies,J5,Rahel Weber,speed
Team SM 2023,21,F2,team-ü21-teamShow-speed-doubleDutchRelay,Teletubbies,101,Jump Rope Steffisburg,team-ü21-teamShow-speed-doubleDutchRelay-Teletubbies,J6,Cathy Bühler,speed
Team SM 2023,21,F4,team-ü21-teamShow-speed-doubleDutchRelay,Silver Star,102,SATUS Dachsen,team-ü21-teamShow-speed-doubleDutchRelay-Silver Star,J10,Mirjam Schlatter,speed
Team SM 2023,21,F4,team-ü21-teamShow-speed-doubleDutchRelay,Silver Star,102,SATUS Dachsen,team-ü21-teamShow-speed-doubleDutchRelay-Silver Star,J11,Anouk Presotto,speed
Team SM 2023,21,F4,team-ü21-teamShow-speed-doubleDutchRelay,Silver Star,102,SATUS Dachsen,team-ü21-teamShow-speed-doubleDutchRelay-Silver Star,J12,Carmela Müller,speed
Team SM 2023,22,F2,team-ü21-teamShow-speed-doubleDutchRelay,Gösge 1,104,Fides Niedergösgen,team-ü21-teamShow-speed-doubleDutchRelay-Gösge 1,J4,Melanie Zimmermann,speed
Team SM 2023,22,F2,team-ü21-teamShow-speed-doubleDutchRelay,Gösge 1,104,Fides Niedergösgen,team-ü21-teamShow-speed-doubleDutchRelay-Gösge 1,J5,Rahel Weber,speed
Team SM 2023,22,F2,team-ü21-teamShow-speed-doubleDutchRelay,Gösge 1,104,Fides Niedergösgen,team-ü21-teamShow-speed-doubleDutchRelay-Gösge 1,J6,Cathy Bühler,speed
Team SM 2023,22,F3,team-ü21-teamShow-speed-doubleDutchRelay,Dietikon,105,STV Dietikon,team-ü21-teamShow-speed-doubleDutchRelay-Dietikon,J7,Angelika Nobbe,speed
Team SM 2023,22,F3,team-ü21-teamShow-speed-doubleDutchRelay,Dietikon,105,STV Dietikon,team-ü21-teamShow-speed-doubleDutchRelay-Dietikon,J8,Pascale Grünenfelder,speed
Team SM 2023,22,F3,team-ü21-teamShow-speed-doubleDutchRelay,Dietikon,105,STV Dietikon,team-ü21-teamShow-speed-doubleDutchRelay-Dietikon,J9,Ramona Schär,speed
Team SM 2023,23,F1,team-u12-doubleUnder-speed-doubleUnderRelay,Gumpfrösch,501,SATUS Dachsen,team-u12-doubleUnder-speed-doubleUnderRelay-Gumpfrösch,J1,Lara Zedi,speed
Team SM 2023,23,F1,team-u12-doubleUnder-speed-doubleUnderRelay,Gumpfrösch,501,SATUS Dachsen,team-u12-doubleUnder-speed-doubleUnderRelay-Gumpfrösch,J2,Anja Bär,speed
Team SM 2023,23,F1,team-u12-doubleUnder-speed-doubleUnderRelay,Gumpfrösch,501,SATUS Dachsen,team-u12-doubleUnder-speed-doubleUnderRelay-Gumpfrösch,J3,Amelie Zaugg,speed
Team SM 2023,23,F2,team-u12-doubleUnder-speed-doubleUnderRelay,Die Lockigen,502,SATUS Dachsen,team-u12-doubleUnder-speed-doubleUnderRelay-Die Lockigen,J4,Melanie Zimmermann,speed
Team SM 2023,23,F2,team-u12-doubleUnder-speed-doubleUnderRelay,Die Lockigen,502,SATUS Dachsen,team-u12-doubleUnder-speed-doubleUnderRelay-Die Lockigen,J5,Rahel Weber,speed
Team SM 2023,23,F2,team-u12-doubleUnder-speed-doubleUnderRelay,Die Lockigen,502,SATUS Dachsen,team-u12-doubleUnder-speed-doubleUnderRelay-Die Lockigen,J6,Nadja Bühlmann,speed
Team SM 2023,23,F3,team-u12-doubleUnder-speed-doubleUnderRelay,Double Jumpers,503,SATUS Dachsen,team-u12-doubleUnder-speed-doubleUnderRelay-Double Jumpers,J7,Mo Schuler,speed
Team SM 2023,23,F3,team-u12-doubleUnder-speed-doubleUnderRelay,Double Jumpers,503,SATUS Dachsen,team-u12-doubleUnder-speed-doubleUnderRelay-Double Jumpers,J8,Pascale Grünenfelder,speed
Team SM 2023,23,F3,team-u12-doubleUnder-speed-doubleUnderRelay,Double Jumpers,503,SATUS Dachsen,team-u12-doubleUnder-speed-doubleUnderRelay-Double Jumpers,J9,Ramona Schär,speed
Team SM 2023,23,F4,team-u12-doubleUnder-speed-doubleUnderRelay,Die magischen Tiere 2,504,Fides Niedergösgen,team-u12-doubleUnder-speed-doubleUnderRelay-Die magischen Tiere 2,J10,Mirjam Schlatter,speed
Team SM 2023,23,F4,team-u12-doubleUnder-speed-doubleUnderRelay,Die magischen Tiere 2,504,Fides Niedergösgen,team-u12-doubleUnder-speed-doubleUnderRelay-Die magischen Tiere 2,J11,Luana Betschart,speed
Team SM 2023,23,F4,team-u12-doubleUnder-speed-doubleUnderRelay,Die magischen Tiere 2,504,Fides Niedergösgen,team-u12-doubleUnder-speed-doubleUnderRelay-Die magischen Tiere 2,J12,Carmela Müller,speed
Team SM 2023,24,F1,team-u12-doubleUnder-speed-doubleUnderRelay,Jumpsweeties,505,SATUS Dachsen,team-u12-doubleUnder-speed-doubleUnderRelay-Jumpsweeties,J1,Lara Zedi,speed
Team SM 2023,24,F1,team-u12-doubleUnder-speed-doubleUnderRelay,Jumpsweeties,505,SATUS Dachsen,team-u12-doubleUnder-speed-doubleUnderRelay-Jumpsweeties,J2,Anja Bär,speed
Team SM 2023,24,F1,team-u12-doubleUnder-speed-doubleUnderRelay,Jumpsweeties,505,SATUS Dachsen,team-u12-doubleUnder-speed-doubleUnderRelay-Jumpsweeties,J3,Amelie Zaugg,speed
Team SM 2023,24,F2,team-u12-doubleUnder-speed-doubleUnderRelay,Zürijumpers 3,506,Zürijumpers,team-u12-doubleUnder-speed-doubleUnderRelay-Zürijumpers 3,J4,Melanie Zimmermann,speed
Team SM 2023,24,F2,team-u12-doubleUnder-speed-doubleUnderRelay,Zürijumpers 3,506,Zürijumpers,team-u12-doubleUnder-speed-doubleUnderRelay-Zürijumpers 3,J5,Rahel Weber,speed
Team SM 2023,24,F2,team-u12-doubleUnder-speed-doubleUnderRelay,Zürijumpers 3,506,Zürijumpers,team-u12-doubleUnder-speed-doubleUnderRelay-Zürijumpers 3,J6,Nadja Bühlmann,speed
Team SM 2023,24,F3,team-u12-doubleUnder-speed-doubleUnderRelay,Die magischen Tiere 1,507,Fides Niedergösgen,team-u12-doubleUnder-speed-doubleUnderRelay-Die magischen Tiere 1,J7,Mo Schuler,speed
Team SM 2023,24,F3,team-u12-doubleUnder-speed-doubleUnderRelay,Die magischen Tiere 1,507,Fides Niedergösgen,team-u12-doubleUnder-speed-doubleUnderRelay-Die magischen Tiere 1,J8,Pascale Grünenfelder,speed
Team SM 2023,24,F3,team-u12-doubleUnder-speed-doubleUnderRelay,Die magischen Tiere 1,507,Fides Niedergösgen,team-u12-doubleUnder-speed-doubleUnderRelay-Die magischen Tiere 1,J9,Ramona Schär,speed
Team SM 2023,24,F4,team-u12-doubleUnder-speed-doubleUnderRelay,Miis persönliche Lieblingsteam,508,SATUS Dachsen,team-u12-doubleUnder-speed-doubleUnderRelay-Miis persönliche Lieblingsteam,J10,Mirjam Schlatter,speed
Team SM 2023,24,F4,team-u12-doubleUnder-speed-doubleUnderRelay,Miis persönliche Lieblingsteam,508,SATUS Dachsen,team-u12-doubleUnder-speed-doubleUnderRelay-Miis persönliche Lieblingsteam,J11,Luana Betschart,speed
Team SM 2023,24,F4,team-u12-doubleUnder-speed-doubleUnderRelay,Miis persönliche Lieblingsteam,508,SATUS Dachsen,team-u12-doubleUnder-speed-doubleUnderRelay-Miis persönliche Lieblingsteam,J12,Carmela Müller,speed
Team SM 2023,25,F1,team-u12-doubleUnder-speed-doubleUnderRelay,The four trees,509,Fides Niedergösgen,team-u12-doubleUnder-speed-doubleUnderRelay-The four trees,J1,Lara Zedi,speed
Team SM 2023,25,F1,team-u12-doubleUnder-speed-doubleUnderRelay,The four trees,509,Fides Niedergösgen,team-u12-doubleUnder-speed-doubleUnderRelay-The four trees,J2,Anja Bär,speed
Team SM 2023,25,F1,team-u12-doubleUnder-speed-doubleUnderRelay,The four trees,509,Fides Niedergösgen,team-u12-doubleUnder-speed-doubleUnderRelay-The four trees,J3,Amelie Zaugg,speed
Team SM 2023,25,F2,team-u21-doubleUnder-speed-doubleUnderRelay,Team Mirelle Milena,510,TV Baar,team-u21-doubleUnder-speed-doubleUnderRelay-Team Mirelle Milena,J4,Melanie Zimmermann,speed
Team SM 2023,25,F2,team-u21-doubleUnder-speed-doubleUnderRelay,Team Mirelle Milena,510,TV Baar,team-u21-doubleUnder-speed-doubleUnderRelay-Team Mirelle Milena,J5,Rahel Weber,speed
Team SM 2023,25,F2,team-u21-doubleUnder-speed-doubleUnderRelay,Team Mirelle Milena,510,TV Baar,team-u21-doubleUnder-speed-doubleUnderRelay-Team Mirelle Milena,J6,Nadja Bühlmann,speed
Team SM 2023,25,F3,team-u21-doubleUnder-speed-doubleUnderRelay,Schwiizer Fondue,511,SATUS Dachsen,team-u21-doubleUnder-speed-doubleUnderRelay-Schwiizer Fondue,J7,Mo Schuler,speed
Team SM 2023,25,F3,team-u21-doubleUnder-speed-doubleUnderRelay,Schwiizer Fondue,511,SATUS Dachsen,team-u21-doubleUnder-speed-doubleUnderRelay-Schwiizer Fondue,J8,Pascale Grünenfelder,speed
Team SM 2023,25,F3,team-u21-doubleUnder-speed-doubleUnderRelay,Schwiizer Fondue,511,SATUS Dachsen,team-u21-doubleUnder-speed-doubleUnderRelay-Schwiizer Fondue,J9,Ramona Schär,speed
Team SM 2023,25,F4,team-u21-doubleUnder-speed-doubleUnderRelay,Die 5 Kinomäuse,512,Fides Niedergösgen,team-u21-doubleUnder-speed-doubleUnderRelay-Die 5 Kinomäuse,J10,Mirjam Schlatter,speed
Team SM 2023,25,F4,team-u21-doubleUnder-speed-doubleUnderRelay,Die 5 Kinomäuse,512,Fides Niedergösgen,team-u21-doubleUnder-speed-doubleUnderRelay-Die 5 Kinomäuse,J11,Luana Betschart,speed
Team SM 2023,25,F4,team-u21-doubleUnder-speed-doubleUnderRelay,Die 5 Kinomäuse,512,Fides Niedergösgen,team-u21-doubleUnder-speed-doubleUnderRelay-Die 5 Kinomäuse,J12,Carmela Müller,speed
Team SM 2023,26,F1,team-u21-doubleUnder-speed-doubleUnderRelay,Speedy Gonzales,513,SATUS Dachsen,team-u21-doubleUnder-speed-doubleUnderRelay-Speedy Gonzales,J1,Lara Zedi,speed
Team SM 2023,26,F1,team-u21-doubleUnder-speed-doubleUnderRelay,Speedy Gonzales,513,SATUS Dachsen,team-u21-doubleUnder-speed-doubleUnderRelay-Speedy Gonzales,J2,Anja Bär,speed
Team SM 2023,26,F1,team-u21-doubleUnder-speed-doubleUnderRelay,Speedy Gonzales,513,SATUS Dachsen,team-u21-doubleUnder-speed-doubleUnderRelay-Speedy Gonzales,J3,Amelie Zaugg,speed
Team SM 2023,26,F2,team-u21-doubleUnder-speed-doubleUnderRelay,Spargel-Unders,514,SATUS Dachsen,team-u21-doubleUnder-speed-doubleUnderRelay-Spargel-Unders,J4,Melanie Zimmermann,speed
Team SM 2023,26,F2,team-u21-doubleUnder-speed-doubleUnderRelay,Spargel-Unders,514,SATUS Dachsen,team-u21-doubleUnder-speed-doubleUnderRelay-Spargel-Unders,J5,Rahel Weber,speed
Team SM 2023,26,F2,team-u21-doubleUnder-speed-doubleUnderRelay,Spargel-Unders,514,SATUS Dachsen,team-u21-doubleUnder-speed-doubleUnderRelay-Spargel-Unders,J6,Nadja Bühlmann,speed
Team SM 2023,26,F3,team-u21-doubleUnder-speed-doubleUnderRelay,Team Kinshell Sophie,515,TV Baar,team-u21-doubleUnder-speed-doubleUnderRelay-Team Kinshell Sophie,J7,Mo Schuler,speed
Team SM 2023,26,F3,team-u21-doubleUnder-speed-doubleUnderRelay,Team Kinshell Sophie,515,TV Baar,team-u21-doubleUnder-speed-doubleUnderRelay-Team Kinshell Sophie,J8,Pascale Grünenfelder,speed
Team SM 2023,26,F3,team-u21-doubleUnder-speed-doubleUnderRelay,Team Kinshell Sophie,515,TV Baar,team-u21-doubleUnder-speed-doubleUnderRelay-Team Kinshell Sophie,J9,Ramona Schär,speed
Team SM 2023,26,F4,team-u21-doubleUnder-speed-doubleUnderRelay,Team Nina Jael,516,TV Baar,team-u21-doubleUnder-speed-doubleUnderRelay-Team Nina Jael,J10,Mirjam Schlatter,speed
Team SM 2023,26,F4,team-u21-doubleUnder-speed-doubleUnderRelay,Team Nina Jael,516,TV Baar,team-u21-doubleUnder-speed-doubleUnderRelay-Team Nina Jael,J11,Luana Betschart,speed
Team SM 2023,26,F4,team-u21-doubleUnder-speed-doubleUnderRelay,Team Nina Jael,516,TV Baar,team-u21-doubleUnder-speed-doubleUnderRelay-Team Nina Jael,J12,Carmela Müller,speed
Team SM 2023,27,F1,team-u21-doubleUnder-speed-doubleUnderRelay,Steffisburg H,517,Jump Rope Steffisburg,team-u21-doubleUnder-speed-doubleUnderRelay-Steffisburg H,J1,Lara Zedi,speed
Team SM 2023,27,F1,team-u21-doubleUnder-speed-doubleUnderRelay,Steffisburg H,517,Jump Rope Steffisburg,team-u21-doubleUnder-speed-doubleUnderRelay-Steffisburg H,J2,Anja Bär,speed
Team SM 2023,27,F1,team-u21-doubleUnder-speed-doubleUnderRelay,Steffisburg H,517,Jump Rope Steffisburg,team-u21-doubleUnder-speed-doubleUnderRelay-Steffisburg H,J3,Amelie Zaugg,speed
Team SM 2023,27,F2,team-u21-doubleUnder-speed-doubleUnderRelay,Just Dance 3,518,Fides Niedergösgen,team-u21-doubleUnder-speed-doubleUnderRelay-Just Dance 3,J4,Melanie Zimmermann,speed
Team SM 2023,27,F2,team-u21-doubleUnder-speed-doubleUnderRelay,Just Dance 3,518,Fides Niedergösgen,team-u21-doubleUnder-speed-doubleUnderRelay-Just Dance 3,J5,Rahel Weber,speed
Team SM 2023,27,F2,team-u21-doubleUnder-speed-doubleUnderRelay,Just Dance 3,518,Fides Niedergösgen,team-u21-doubleUnder-speed-doubleUnderRelay-Just Dance 3,J6,Nadja Bühlmann,speed
Team SM 2023,27,F3,team-u21-doubleUnder-speed-doubleUnderRelay,Just Dance 1,519,Fides Niedergösgen,team-u21-doubleUnder-speed-doubleUnderRelay-Just Dance 1,J7,Mo Schuler,speed
Team SM 2023,27,F3,team-u21-doubleUnder-speed-doubleUnderRelay,Just Dance 1,519,Fides Niedergösgen,team-u21-doubleUnder-speed-doubleUnderRelay-Just Dance 1,J8,Pascale Grünenfelder,speed
Team SM 2023,27,F3,team-u21-doubleUnder-speed-doubleUnderRelay,Just Dance 1,519,Fides Niedergösgen,team-u21-doubleUnder-speed-doubleUnderRelay-Just Dance 1,J9,Ramona Schär,speed
Team SM 2023,27,F4,team-u21-doubleUnder-speed-doubleUnderRelay,Just Dance 2,520,Fides Niedergösgen,team-u21-doubleUnder-speed-doubleUnderRelay-Just Dance 2,J10,Mirjam Schlatter,speed
Team SM 2023,27,F4,team-u21-doubleUnder-speed-doubleUnderRelay,Just Dance 2,520,Fides Niedergösgen,team-u21-doubleUnder-speed-doubleUnderRelay-Just Dance 2,J11,Luana Betschart,speed
Team SM 2023,27,F4,team-u21-doubleUnder-speed-doubleUnderRelay,Just Dance 2,520,Fides Niedergösgen,team-u21-doubleUnder-speed-doubleUnderRelay-Just Dance 2,J12,Carmela Müller,speed
